movie_title,person_name,production_budget,domestic_gross,roi_domestic,worldwide_gross,roi_worldwide,movie_id
Kick-Ass,Lyndsy Fonseca,28000000.0,48071303.0,1.71683225,97531134.0,3.4832547857142857,23483
Kick-Ass,Mark Strong,28000000.0,48071303.0,1.71683225,97531134.0,3.4832547857142857,23483
Salt,Angelina Jolie,130000000.0,118311368.0,0.9100874461538462,290650494.0,2.2357730307692307,27576
Salt,Liev Schreiber,130000000.0,118311368.0,0.9100874461538462,290650494.0,2.2357730307692307,27576
Salt,Chiwetel Ejiofor,130000000.0,118311368.0,0.9100874461538462,290650494.0,2.2357730307692307,27576
Salt,Daniel Olbrychski,130000000.0,118311368.0,0.9100874461538462,290650494.0,2.2357730307692307,27576
Salt,August Diehl,130000000.0,118311368.0,0.9100874461538462,290650494.0,2.2357730307692307,27576
Tooth Fairy,Dwayne Johnson,48000000.0,60022256.0,1.2504636666666666,112610386.0,2.346049708333333,23023
Tooth Fairy,Stephen Merchant,48000000.0,60022256.0,1.2504636666666666,112610386.0,2.346049708333333,23023
Tooth Fairy,Ashley Judd,48000000.0,60022256.0,1.2504636666666666,112610386.0,2.346049708333333,23023
Tooth Fairy,Julie Andrews,48000000.0,60022256.0,1.2504636666666666,112610386.0,2.346049708333333,23023
Tooth Fairy,Ryan Sheckler,48000000.0,60022256.0,1.2504636666666666,112610386.0,2.346049708333333,23023
Machete,Danny Trejo,12500000.0,26593646.0,2.12749168,46370970.0,3.7096776,23631
Machete,Michelle Rodriguez,12500000.0,26593646.0,2.12749168,46370970.0,3.7096776,23631
Machete,Jessica Alba,12500000.0,26593646.0,2.12749168,46370970.0,3.7096776,23631
Machete,Robert De Niro,12500000.0,26593646.0,2.12749168,46370970.0,3.7096776,23631
Machete,Steven Seagal,12500000.0,26593646.0,2.12749168,46370970.0,3.7096776,23631
Date Night,Steve Carell,55000000.0,98711404.0,1.7947528,152269033.0,2.768527872727273,35056
Date Night,Tina Fey,55000000.0,98711404.0,1.7947528,152269033.0,2.768527872727273,35056
